date_time,WS_10mean_x,WS_10mean_y,WS_20mean_x,WS_20mean_y,WS_40mean_x,WS_40mean_y,WS_60mean_x,WS_60mean_y,Tair_mean,Pbaro_mean
2020-01-01 00:10:00,-0.05998168553023247,0.8765387960109807,-0.1001546802690726,1.1590963122568192,-0.9247123461857786,1.4810799411817193,-0.07282550939913186,1.591342788470412,0.12103137570394203,-0.16846994535528667
2020-01-01 01:10:00,0.01663131404487579,1.0164402515706934,0.0003975920933465327,1.3762674434289421,-0.376623713597858,1.5503938901516374,0.04455836032572228,1.6774889998637512,0.1010313757039421,-0.2484699453552821
2020-01-01 02:10:00,-0.04074629495755425,0.8104297032764853,-0.07714640196183563,1.0863130147759334,-0.8420521707922837,1.3694504882210947,-0.06839284782463272,1.5781529084008326,0.0630313757039422,-0.30846994535527306
2020-01-01 03:10:00,0.027092281324979196,0.7748025263293453,0.012765362118900427,1.0658977744174338,-0.6600585374613182,1.3872038710023222,-0.03316931620992469,1.6693360595622886,0.05503137570394219,-0.4484699453552821
2020-01-01 04:10:00,0.019697081258211326,0.8542189516831251,0.0021788031466893234,1.179585931976293,-1.1382083300731607,1.5778307555201985,-0.13594645148614468,1.8128926328521613,0.04703137570394218,-0.508469945355273
2020-01-01 05:10:00,-0.11047902083739024,0.9023351429519422,-0.17183098727387253,1.2098536663613788,-1.6729597573105632,1.5926418670784162,-0.22990317275650846,1.692829318147608,0.05803137570394212,-0.508469945355273
2020-01-01 06:10:00,-0.05980274732751472,0.7001722552601981,-0.09812207202228501,0.9145518253915474,-1.3816958931823629,1.2068298959972195,-0.2025800434867757,1.4309917356249473,0.02803137570394223,-0.4284699453552776
2020-01-01 07:10:00,-0.06866687515264172,0.8236170159430639,-0.07700900931224466,0.9216575178344389,-1.022527447911961,1.0713402783477683,-0.1013931687639047,1.189045116299314,0.052031375703942256,-0.34846994535528214
2020-01-01 08:10:00,-0.10453609353976433,1.1060807709721763,-0.1211055294247908,1.2599850465506996,-1.7460516116295497,1.3599311174771536,-0.22844143106157536,1.3799270288982532,0.15503137570394238,-0.32846994535527757
2020-01-01 09:10:00,-0.19869864827031047,1.2085516870518525,-0.22161280971419323,1.3471681925184116,-2.020486899364031,1.4194041669022586,-0.2821482657656438,1.4332950796211303,0.3020313757039423,-0.40846994535527303
2020-01-01 10:10:00,-0.05667299577825324,1.020159676585058,-0.061520278505018955,1.1316800034808179,-0.958406367160396,1.202071960957022,-0.06834638253047183,1.2188526233376276,0.43603137570394224,-0.4284699453552776
2020-01-01 11:10:00,0.045295771101545895,1.2303046112959244,0.053189819980271835,1.3521682915010054,-0.5661579487273761,1.4535592672058142,0.009306447266671403,1.4988856322684974,0.4630313757039422,-0.4284699453552776
2020-01-01 12:10:00,-0.38822952253986165,0.983158444952961,-0.42555623006151894,1.0767337139369149,-3.2624210687010344,1.1504332617195263,-0.5413828238568702,1.175780119927032,0.5360313757039422,-0.4284699453552776
2020-01-01 13:10:00,-0.3742195360293214,1.2740428974406675,-0.4145689389895557,1.4098304018484378,-2.9628677669288908,1.501248999113199,-0.4798780358003903,1.534179874367456,0.5220313757039422,-0.4884699453552912
2020-01-01 14:10:00,-0.27507441906427843,1.1199732548024277,-0.2957979077175133,1.2139271696826068,-2.7284245667859857,1.2993118709279594,-0.4308443810509028,1.3251224735432094,0.5390313757039423,-0.508469945355273
2020-01-01 15:10:00,-0.3573966641585005,1.2684234924938025,-0.40398107370496145,1.4257091685769543,-3.5284926238736496,1.4604460164903577,-0.5894853436674646,1.4800239973432747,0.5600313757039421,-0.6084699453552731
2020-01-01 16:10:00,-0.40437074328041317,1.3328897330495972,-0.457542846868197,1.499681631103004,-3.844705075334196,1.5688728605885145,-0.6588854235796502,1.6005779426518996,0.5560313757039422,-0.6884699453552913
2020-01-01 17:10:00,-0.7026753275431298,1.2574196958796782,-0.802017351518545,1.4241660418253457,-5.215829299383262,1.5666010371283796,-0.9691514853382573,1.643132410238906,0.48103137570394217,-0.7084699453552731
2020-01-01 18:10:00,-0.28960428264501664,1.1818484170317454,-0.34627744183622255,1.3842203149312589,-2.879627120282969,1.60183310426699,-0.47658501772027456,1.674745755814281,0.37603137570394213,-0.6484699453552821
2020-01-01 19:10:00,-0.16904752848230212,1.2016289535333593,-0.19859905644159914,1.3845759443628198,-2.161035413841224,1.6098024253303373,-0.3344161459588732,1.7133995201227645,0.3250313757039423,-0.5284699453552776
2020-01-01 20:10:00,-0.27510866814132734,0.9982470825539718,-0.33322439572116186,1.1778373782346294,-2.70809280760255,1.3947805040362677,-0.4628466510713528,1.5142612436776686,0.24803137570394235,-0.4284699453552776
2020-01-01 21:10:00,-0.13378919130621247,0.9572938635547648,-0.17000434229988487,1.1502469086784426,-1.892523803690611,1.4124173848420236,-0.297321219761883,1.5770556297189775,0.20903137570394228,-0.40846994535527303
2020-01-01 22:10:00,-0.18097865082696352,0.8989770587127393,-0.2229157674766812,1.0655000056116541,-2.0771320185902287,1.31355961739413,-0.3375370653715503,1.4630389024760837,0.20303137570394206,-0.40846994535527303
2020-01-01 23:10:00,-0.2846125000883064,0.93337006452056,-0.340353460935749,1.090575378978687,-2.5394374171271274,1.2707325490405301,-0.4224569708760889,1.3702373737024391,0.20203137570394225,-0.32846994535527757
2020-01-02 00:10:00,-0.23396623857524884,0.713605402493477,-0.2760027023748557,0.82168518876678,-2.4362416466495747,1.0510591715895834,-0.43227545375723936,1.2008141836777417,0.20603137570394217,-0.36846994535528665
